Status,Sample File,Sample Name,Comments,Analysis Method,Panel,Size Standard,Run Name,REF,SQI,SFNF,SQ,UD1,UD2,UD3,Plate,Lane, Well,Marker,Allele 1,Allele 2,Allele 3,Allele 4,Allele 5,Allele 6,Size 1,Size 2,Size 3,Size 4,Size 5,Size 6
FALSE,Box6-A1-100_D15.fsa,Box6-A1-100,None,CU_2019,PM_1_GD12_2019,GS500(-250)LIZ,Apple2019_Plate3-6_PM1_2019-06-19_2,FALSE,FALSE,0,0.81,1018_,B01,058_,Apple2019_Plate3-6_PM1,62,D15,GD12,156,161,,,,,156.61,161.43,,,,
FALSE,Box8-A4-Pl-324523_05_D16.fsa,Box8-A4-Pl-324523_05,None,CU_2019,PM_1_GD12_2019,GS500(-250)LIZ,Apple2019_Plate3-6_PM1_2019-06-19_2,FALSE,FALSE,0,0.81,1114_,B02,058_,Apple2019_Plate3-6_PM1,62,D16,GD12,189,189,,,,,189.44,189.44,,,,
FALSE,Box6-A2-101_D17.fsa,Box6-A2-101,None,CU_2019,PM_1_GD12_2019,GS500(-250)LIZ,Apple2019_Plate3-6_PM1_2019-06-19_2,FALSE,FALSE,0,0.81,1026_,B01,066_,Apple2019_Plate3-6_PM1,77,D17,GD12,156,156,,,,,156.51,156.51,,,,
FALSE,Box8-A5-Pl-588873_05_D18.fsa,Box8-A5-Pl-588873_05,None,CU_2019,PM_1_GD12_2019,GS500(-250)LIZ,Apple2019_Plate3-6_PM1_2019-06-19_2,FALSE,FALSE,0,0.81,1122_,B02,066_,Apple2019_Plate3-6_PM1,77,D18,GD12,156,156,,,,,156.51,156.51,,,,
FALSE,Box6-A3-102_D19.fsa,Box6-A3-102,None,CU_2019,PM_1_GD12_2019,GS500(-250)LIZ,Apple2019_Plate3-6_PM1_2019-06-19_2,FALSE,FALSE,0,0.81,1034_,B01,074_,Apple2019_Plate3-6_PM1,78,D19,GD12,155,156,,,,,155.38,156.46,,,,
FALSE,Box8-A6-Pl-589020_08_D20.fsa,Box8-A6-Pl-589020_08,None,CU_2019,PM_1_GD12_2019,GS500(-250)LIZ,Apple2019_Plate3-6_PM1_2019-06-19_2,FALSE,FALSE,0,0.81,1130_,B02,074_,Apple2019_Plate3-6_PM1,78,D20,GD12,161,189,,,,,161.5,189.56,,,,
FALSE,Box6-A4-103_D21.fsa,Box6-A4-103,None,CU_2019,PM_1_GD12_2019,GS500(-250)LIZ,Apple2019_Plate3-6_PM1_2019-06-19_2,FALSE,FALSE,0,0.81,1042_,B01,082_,Apple2019_Plate3-6_PM1,93,D21,GD12,156,161,,,,,156.45,161.48,,,,
FALSE,Box8-A7-Pl-588816_05_D22.fsa,Box8-A7-Pl-588816_05,None,CU_2019,PM_1_GD12_2019,GS500(-250)LIZ,Apple2019_Plate3-6_PM1_2019-06-19_2,FALSE,FALSE,0,0.81,1138_,B02,082_,Apple2019_Plate3-6_PM1,93,D22,GD12,155,156,,,,,155.29,156.46,,,,
FALSE,Box6-A5-104_D23.fsa,Box6-A5-104,None,CU_2019,PM_1_GD12_2019,GS500(-250)LIZ,Apple2019_Plate3-6_PM1_2019-06-19_2,FALSE,FALSE,0,0.81,1050_,B01,090_,Apple2019_Plate3-6_PM1,94,D23,GD12,156,158,,,,,156.43,158.44,,,,
FALSE,Box8-A8-Pl-588785_13_D24.fsa,Box8-A8-Pl-588785_13,None,CU_2019,PM_1_GD12_2019,GS500(-250)LIZ,Apple2019_Plate3-6_PM1_2019-06-19_2,FALSE,FALSE,0,0.81,1146_,B02,090_,Apple2019_Plate3-6_PM1,94,D24,GD12,156,158,,,,,156.4,158.51,,,,
FALSE,Box4-3B-171_E01.fsa,Box4-3B-171,None,CU_2019,PM_1_GD12_2019,GS500(-250)LIZ,Apple2019_Plate3-6_PM1_2019-06-19_2,FALSE,FALSE,0,0.81,0771_,A01,003_,Apple2019_Plate3-6_PM1,11,E01,GD12,156,189,,,,,156.47,189.55,,,,
FALSE,Box5-2D-481_E02.fsa,Box5-2D-481,None,CU_2019,PM_1_GD12_2019,GS500(-250)LIZ,Apple2019_Plate3-6_PM1_2019-06-19_2,FALSE,FALSE,0,0.81,0867_,A02,003_,Apple2019_Plate3-6_PM1,11,E02,GD12,156,156,,,,,156.55,156.55,,,,
FALSE,Box4-3C-239_E03.fsa,Box4-3C-239,None,CU_2019,PM_1_GD12_2019,GS500(-250)LIZ,Apple2019_Plate3-6_PM1_2019-06-19_2,FALSE,FALSE,0,0.81,0779_,A01,011_,Apple2019_Plate3-6_PM1,12,E03,GD12,156,163,,,,,156.52,162.67,,,,
FALSE,Box5-2E-495_E04.fsa,Box5-2E-495,None,CU_2019,PM_1_GD12_2019,GS500(-250)LIZ,Apple2019_Plate3-6_PM1_2019-06-19_2,FALSE,FALSE,0,0.81,0875_,A02,011_,Apple2019_Plate3-6_PM1,12,E04,GD12,161,163,,,,,161.41,162.64,,,,
FALSE,Box4-3D-262_E05.fsa,Box4-3D-262,None,CU_2019,PM_1_GD12_2019,GS500(-250)LIZ,Apple2019_Plate3-6_PM1_2019-06-19_2,FALSE,FALSE,0,0.81,0787_,A01,019_,Apple2019_Plate3-6_PM1,27,E05,GD12,156,197,,,,,156.38,197.54,,,,
FALSE,Box5-2F-511_E06.fsa,Box5-2F-511,None,CU_2019,PM_1_GD12_2019,GS500(-250)LIZ,Apple2019_Plate3-6_PM1_2019-06-19_2,FALSE,FALSE,0,0.81,0883_,A02,019_,Apple2019_Plate3-6_PM1,27,E06,GD12,161,189,,,,,161.41,189.48,,,,
FALSE,Box4-3E-301_E07.fsa,Box4-3E-301,None,CU_2019,PM_1_GD12_2019,GS500(-250)LIZ,Apple2019_Plate3-6_PM1_2019-06-19_2,FALSE,FALSE,0,0.81,0795_,A01,027_,Apple2019_Plate3-6_PM1,28,E07,GD12,156,156,,,,,156.58,156.58,,,,
FALSE,Box5-2G-549_E08.fsa,Box5-2G-549,None,CU_2019,PM_1_GD12_2019,GS500(-250)LIZ,Apple2019_Plate3-6_PM1_2019-06-19_2,FALSE,FALSE,0,0.81,0891_,A02,027_,Apple2019_Plate3-6_PM1,28,E08,GD12,156,163,,,,,156.6,162.75,,,,
FALSE,Box4-3F-315_E09.fsa,Box4-3F-315,None,CU_2019,PM_1_GD12_2019,GS500(-250)LIZ,Apple2019_Plate3-6_PM1_2019-06-19_2,FALSE,FALSE,0,0.81,0803_,A01,035_,Apple2019_Plate3-6_PM1,43,E09,GD12,156,156,,,,,156.53,156.53,,,,
FALSE,Box5-2H-578_E10.fsa,Box5-2H-578,None,CU_2019,PM_1_GD12_2019,GS500(-250)LIZ,Apple2019_Plate3-6_PM1_2019-06-19_2,FALSE,FALSE,0,0.81,0899_,A02,035_,Apple2019_Plate3-6_PM1,43,E10,GD12,156,166,,,,,156.52,165.5,,,,
FALSE,Box4-3G-356_E11.fsa,Box4-3G-356,None,CU_2019,PM_1_GD12_2019,GS500(-250)LIZ,Apple2019_Plate3-6_PM1_2019-06-19_2,FALSE,FALSE,0,0.81,0811_,A01,043_,Apple2019_Plate3-6_PM1,44,E11,GD12,156,156,,,,,156.52,156.52,,,,
FALSE,Box5-3A-415_E12.fsa,Box5-3A-415,None,CU_2019,PM_1_GD12_2019,GS500(-250)LIZ,Apple2019_Plate3-6_PM1_2019-06-19_2,FALSE,FALSE,0,0.81,0907_,A02,043_,Apple2019_Plate3-6_PM1,44,E12,GD12,155,161,,,,,155.34,161.42,,,,
FALSE,Box4-3H-379_E13.fsa,Box4-3H-379,None,CU_2019,PM_1_GD12_2019,GS500(-250)LIZ,Apple2019_Plate3-6_PM1_2019-06-19_2,FALSE,FALSE,0,0.81,0819_,A01,051_,Apple2019_Plate3-6_PM1,59,E13,GD12,156,161,,,,,156.53,161.47,,,,
FALSE,Box5-3B-448_E14.fsa,Box5-3B-448,None,CU_2019,PM_1_GD12_2019,GS500(-250)LIZ,Apple2019_Plate3-6_PM1_2019-06-19_2,FALSE,FALSE,0,0.81,0915_,A02,051_,Apple2019_Plate3-6_PM1,59,E14,GD12,155,161,,,,,155.34,161.42,,,,
FALSE,Box4-4A-257_E15.fsa,Box4-4A-257,None,CU_2019,PM_1_GD12_2019,GS500(-250)LIZ,Apple2019_Plate3-6_PM1_2019-06-19_2,FALSE,FALSE,0,0.81,0827_,A01,059_,Apple2019_Plate3-6_PM1,60,E15,GD12,156,161,,,,,156.53,161.47,,,,
FALSE,Box5-3C-470_E16.fsa,Box5-3C-470,None,CU_2019,PM_1_GD12_2019,GS500(-250)LIZ,Apple2019_Plate3-6_PM1_2019-06-19_2,FALSE,FALSE,0,0.81,0923_,A02,059_,Apple2019_Plate3-6_PM1,60,E16,GD12,155,156,,,,,155.34,156.61,,,,
FALSE,Box4-4B-175_E17.fsa,Box4-4B-175,None,CU_2019,PM_1_GD12_2019,GS500(-250)LIZ,Apple2019_Plate3-6_PM1_2019-06-19_2,FALSE,FALSE,0,0.81,0835_,A01,067_,Apple2019_Plate3-6_PM1,75,E17,GD12,158,197,,,,,158.53,197.53,,,,
FALSE,Box5-3D-482_E18.fsa,Box5-3D-482,None,CU_2019,PM_1_GD12_2019,GS500(-250)LIZ,Apple2019_Plate3-6_PM1_2019-06-19_2,FALSE,FALSE,0,0.81,0931_,A02,067_,Apple2019_Plate3-6_PM1,75,E18,GD12,155,156,,,,,155.34,156.42,,,,
FALSE,Box4-4C-242_E19.fsa,Box4-4C-242,None,CU_2019,PM_1_GD12_2019,GS500(-250)LIZ,Apple2019_Plate3-6_PM1_2019-06-19_2,FALSE,FALSE,0,0.81,0843_,A01,075_,Apple2019_Plate3-6_PM1,76,E19,GD12,159,163,,,,,159.57,162.64,,,,
FALSE,Box5-3E-496_E20.fsa,Box5-3E-496,None,CU_2019,PM_1_GD12_2019,GS500(-250)LIZ,Apple2019_Plate3-6_PM1_2019-06-19_2,FALSE,FALSE,0,0.81,0939_,A02,075_,Apple2019_Plate3-6_PM1,76,E20,GD12,156,189,,,,,156.46,189.45,,,,
FALSE,Box4-4D-264_E21.fsa,Box4-4D-264,None,CU_2019,PM_1_GD12_2019,GS500(-250)LIZ,Apple2019_Plate3-6_PM1_2019-06-19_2,FALSE,FALSE,0,0.81,0851_,A01,083_,Apple2019_Plate3-6_PM1,91,E21,GD12,155,161,,,,,155.38,161.44,,,,
FALSE,Box5-3F-520_E22.fsa,Box5-3F-520,None,CU_2019,PM_1_GD12_2019,GS500(-250)LIZ,Apple2019_Plate3-6_PM1_2019-06-19_2,FALSE,FALSE,0,0.81,0947_,A02,083_,Apple2019_Plate3-6_PM1,91,E22,GD12,156,156,,,,,156.49,156.49,,,,
FALSE,Box4-4E-302_E23.fsa,Box4-4E-302,None,CU_2019,PM_1_GD12_2019,GS500(-250)LIZ,Apple2019_Plate3-6_PM1_2019-06-19_2,FALSE,FALSE,0,0.81,0859_,A01,091_,Apple2019_Plate3-6_PM1,92,E23,GD12,156,163,,,,,156.42,162.62,,,,
FALSE,Box5-3G-550_E24.fsa,Box5-3G-550,None,CU_2019,PM_1_GD12_2019,GS500(-250)LIZ,Apple2019_Plate3-6_PM1_2019-06-19_2,FALSE,FALSE,0,0.81,0955_,A02,091_,Apple2019_Plate3-6_PM1,92,E24,GD12,156,156,,,,,156.44,156.44,,,,
FALSE,Box6-A6-105_F01.fsa,Box6-A6-105,None,CU_2019,PM_1_GD12_2019,GS500(-250)LIZ,Apple2019_Plate3-6_PM1_2019-06-19_2,FALSE,FALSE,0,0.81,0963_,B01,003_,Apple2019_Plate3-6_PM1,11,F01,GD12,156,161,,,,,156.6,161.5,,,,
FALSE,Box8-A9-Pl-589023_05_F02.fsa,Box8-A9-Pl-589023_05,None,CU_2019,PM_1_GD12_2019,GS500(-250)LIZ,Apple2019_Plate3-6_PM1_2019-06-19_2,FALSE,FALSE,0,0.81,1059_,B02,003_,Apple2019_Plate3-6_PM1,11,F02,GD12,,,,,,,,,,,,
FALSE,Box6-A7-106_F03.fsa,Box6-A7-106,None,CU_2019,PM_1_GD12_2019,GS500(-250)LIZ,Apple2019_Plate3-6_PM1_2019-06-19_2,FALSE,FALSE,0,0.81,0971_,B01,011_,Apple2019_Plate3-6_PM1,12,F03,GD12,155,156,,,,,155.43,156.61,,,,
FALSE,Box8-C1-ADE_F04.fsa,Box8-C1-ADE,None,CU_2019,PM_1_GD12_2019,GS500(-250)LIZ,Apple2019_Plate3-6_PM1_2019-06-19_2,FALSE,FALSE,0,0.81,1067_,B02,011_,Apple2019_Plate3-6_PM1,12,F04,GD12,156,156,,,,,156.51,156.51,,,,
FALSE,Box6-A8-107_F05.fsa,Box6-A8-107,None,CU_2019,PM_1_GD12_2019,GS500(-250)LIZ,Apple2019_Plate3-6_PM1_2019-06-19_2,FALSE,FALSE,0,0.81,0979_,B01,019_,Apple2019_Plate3-6_PM1,27,F05,GD12,156,156,,,,,156.6,156.6,,,,
FALSE,Box8-C2-ADD_F06.fsa,Box8-C2-ADD,None,CU_2019,PM_1_GD12_2019,GS500(-250)LIZ,Apple2019_Plate3-6_PM1_2019-06-19_2,FALSE,FALSE,0,0.81,1075_,B02,019_,Apple2019_Plate3-6_PM1,27,F06,GD12,165,189,,,,,164.69,189.42,,,,
FALSE,Box6-A9-108_F07.fsa,Box6-A9-108,None,CU_2019,PM_1_GD12_2019,GS500(-250)LIZ,Apple2019_Plate3-6_PM1_2019-06-19_2,FALSE,FALSE,0,0.81,0987_,B01,027_,Apple2019_Plate3-6_PM1,28,F07,GD12,,,,,,,,,,,,
FALSE,Box8-C3-ADC_F08.fsa,Box8-C3-ADC,None,CU_2019,PM_1_GD12_2019,GS500(-250)LIZ,Apple2019_Plate3-6_PM1_2019-06-19_2,FALSE,FALSE,0,0.81,1083_,B02,027_,Apple2019_Plate3-6_PM1,28,F08,GD12,156,189,,,,,156.52,189.44,,,,
FALSE,Box6-C1-109_F09.fsa,Box6-C1-109,None,CU_2019,PM_1_GD12_2019,GS500(-250)LIZ,Apple2019_Plate3-6_PM1_2019-06-19_2,FALSE,FALSE,0,0.81,0995_,B01,035_,Apple2019_Plate3-6_PM1,43,F09,GD12,156,163,,,,,156.52,162.68,,,,
FALSE,Box8-C4-1036_F10.fsa,Box8-C4-1036,None,CU_2019,PM_1_GD12_2019,GS500(-250)LIZ,Apple2019_Plate3-6_PM1_2019-06-19_2,FALSE,FALSE,0,0.81,1091_,B02,035_,Apple2019_Plate3-6_PM1,43,F10,GD12,159,161,,,,,159.37,161.44,,,,
FALSE,Box6-C2-110_F11.fsa,Box6-C2-110,None,CU_2019,PM_1_GD12_2019,GS500(-250)LIZ,Apple2019_Plate3-6_PM1_2019-06-19_2,FALSE,FALSE,0,0.81,1003_,B01,043_,Apple2019_Plate3-6_PM1,44,F11,GD12,155,159,,,,,155.34,159.38,,,,
FALSE,Box8-C5-1037_F12.fsa,Box8-C5-1037,None,CU_2019,PM_1_GD12_2019,GS500(-250)LIZ,Apple2019_Plate3-6_PM1_2019-06-19_2,FALSE,FALSE,0,0.81,1099_,B02,043_,Apple2019_Plate3-6_PM1,44,F12,GD12,159,161,,,,,159.47,161.43,,,,
FALSE,Box6-C3-111_F13.fsa,Box6-C3-111,None,CU_2019,PM_1_GD12_2019,GS500(-250)LIZ,Apple2019_Plate3-6_PM1_2019-06-19_2,FALSE,FALSE,0,0.81,1011_,B01,051_,Apple2019_Plate3-6_PM1,59,F13,GD12,155,159,,,,,155.35,159.38,,,,
FALSE,PI_590184_17_GD_F14.fsa,PI_590184_17_GD,None,CU_2019,PM_1_GD12_2019,GS500(-250)LIZ,Apple2019_Plate3-6_PM1_2019-06-19_2,FALSE,FALSE,0,0.81,1107_,B02,051_,Apple2019_Plate3-6_PM1,59,F14,GD12,156,197,,,,,156.52,197.42,,,,
FALSE,Box6-C4-112_F15.fsa,Box6-C4-112,None,CU_2019,PM_1_GD12_2019,GS500(-250)LIZ,Apple2019_Plate3-6_PM1_2019-06-19_2,FALSE,FALSE,0,0.81,1019_,B01,059_,Apple2019_Plate3-6_PM1,60,F15,GD12,155,161,,,,,155.29,161.43,,,,
FALSE,PI_590185_12_Jon_F16.fsa,PI_590185_12_Jon,None,CU_2019,PM_1_GD12_2019,GS500(-250)LIZ,Apple2019_Plate3-6_PM1_2019-06-19_2,FALSE,FALSE,0,0.81,1115_,B02,059_,Apple2019_Plate3-6_PM1,60,F16,GD12,156,156,,,,,156.61,156.61,,,,
FALSE,Box6-C5-113_F17.fsa,Box6-C5-113,None,CU_2019,PM_1_GD12_2019,GS500(-250)LIZ,Apple2019_Plate3-6_PM1_2019-06-19_2,FALSE,FALSE,0,0.81,1027_,B01,067_,Apple2019_Plate3-6_PM1,75,F17,GD12,156,161,,,,,156.48,161.43,,,,
FALSE,PI_247021_04_Coxs_F18.fsa,PI_247021_04_Coxs,None,CU_2019,PM_1_GD12_2019,GS500(-250)LIZ,Apple2019_Plate3-6_PM1_2019-06-19_2,FALSE,FALSE,0,0.81,1123_,B02,067_,Apple2019_Plate3-6_PM1,75,F18,GD12,156,161,,,,,156.52,161.42,,,,
FALSE,Box6-C6-114_F19.fsa,Box6-C6-114,None,CU_2019,PM_1_GD12_2019,GS500(-250)LIZ,Apple2019_Plate3-6_PM1_2019-06-19_2,FALSE,FALSE,0,0.81,1035_,B01,075_,Apple2019_Plate3-6_PM1,76,F19,GD12,155,161,,,,,155.29,161.41,,,,
FALSE,PI_588850_11_RBL_F20.fsa,PI_588850_11_RBL,None,CU_2019,PM_1_GD12_2019,GS500(-250)LIZ,Apple2019_Plate3-6_PM1_2019-06-19_2,FALSE,FALSE,0,0.81,1131_,B02,075_,Apple2019_Plate3-6_PM1,76,F20,GD12,156,158,,,,,156.55,158.59,,,,
FALSE,Box6-C7-115_F21.fsa,Box6-C7-115,None,CU_2019,PM_1_GD12_2019,GS500(-250)LIZ,Apple2019_Plate3-6_PM1_2019-06-19_2,FALSE,FALSE,0,0.81,1043_,B01,083_,Apple2019_Plate3-6_PM1,91,F21,GD12,156,189,,,,,156.46,189.48,,,,
FALSE,PI_588817_05_McR_F22.fsa,PI_588817_05_McR,None,CU_2019,PM_1_GD12_2019,GS500(-250)LIZ,Apple2019_Plate3-6_PM1_2019-06-19_2,FALSE,FALSE,0,0.81,1139_,B02,083_,Apple2019_Plate3-6_PM1,91,F22,GD12,156,189,,,,,156.37,189.48,,,,
FALSE,Box6-C8-116_F23.fsa,Box6-C8-116,None,CU_2019,PM_1_GD12_2019,GS500(-250)LIZ,Apple2019_Plate3-6_PM1_2019-06-19_2,FALSE,FALSE,0,0.81,1051_,B01,091_,Apple2019_Plate3-6_PM1,92,F23,GD12,155,163,,,,,155.42,162.68,,,,
FALSE,PI_588953_14_BD_F24.fsa,PI_588953_14_BD,None,CU_2019,PM_1_GD12_2019,GS500(-250)LIZ,Apple2019_Plate3-6_PM1_2019-06-19_2,FALSE,FALSE,0,0.81,1147_,B02,091_,Apple2019_Plate3-6_PM1,92,F24,GD12,156,161,,,,,156.49,161.47,,,,
FALSE,Box4-4F-316_G01.fsa,Box4-4F-316,None,CU_2019,PM_1_GD12_2019,GS500(-250)LIZ,Apple2019_Plate3-6_PM1_2019-06-19_2,FALSE,FALSE,0,0.81,0772_,A01,004_,Apple2019_Plate3-6_PM1,9,G01,GD12,156,197,,,,,156.44,197.55,,,,
FALSE,Box5-3H-579_G02.fsa,Box5-3H-579,None,CU_2019,PM_1_GD12_2019,GS500(-250)LIZ,Apple2019_Plate3-6_PM1_2019-06-19_2,FALSE,FALSE,0,0.81,0868_,A02,004_,Apple2019_Plate3-6_PM1,9,G02,GD12,146,159,,,,,146.59,159.56,,,,
FALSE,Box4-4G-358_G03.fsa,Box4-4G-358,None,CU_2019,PM_1_GD12_2019,GS500(-250)LIZ,Apple2019_Plate3-6_PM1_2019-06-19_2,FALSE,FALSE,0,0.81,0780_,A01,012_,Apple2019_Plate3-6_PM1,10,G03,GD12,156,161,,,,,156.56,161.46,,,,
FALSE,Box5-4A-416_G04.fsa,Box5-4A-416,None,CU_2019,PM_1_GD12_2019,GS500(-250)LIZ,Apple2019_Plate3-6_PM1_2019-06-19_2,FALSE,FALSE,0,0.81,0876_,A02,012_,Apple2019_Plate3-6_PM1,10,G04,GD12,155,165,,,,,155.38,164.65,,,,
FALSE,Box4-4H-380_G05.fsa,Box4-4H-380,None,CU_2019,PM_1_GD12_2019,GS500(-250)LIZ,Apple2019_Plate3-6_PM1_2019-06-19_2,FALSE,FALSE,0,0.81,0788_,A01,020_,Apple2019_Plate3-6_PM1,25,G05,GD12,156,161,,,,,156.44,161.47,,,,
FALSE,Box5-4B-449_G06.fsa,Box5-4B-449,None,CU_2019,PM_1_GD12_2019,GS500(-250)LIZ,Apple2019_Plate3-6_PM1_2019-06-19_2,FALSE,FALSE,0,0.81,0884_,A02,020_,Apple2019_Plate3-6_PM1,25,G06,GD12,155,161,,,,,155.38,161.41,,,,
FALSE,Box4-5A-299_G07.fsa,Box4-5A-299,None,CU_2019,PM_1_GD12_2019,GS500(-250)LIZ,Apple2019_Plate3-6_PM1_2019-06-19_2,FALSE,FALSE,0,0.81,0796_,A01,028_,Apple2019_Plate3-6_PM1,26,G07,GD12,156,161,,,,,156.53,161.38,,,,
FALSE,Box5-4C-471_G08.fsa,Box5-4C-471,None,CU_2019,PM_1_GD12_2019,GS500(-250)LIZ,Apple2019_Plate3-6_PM1_2019-06-19_2,FALSE,FALSE,0,0.81,0892_,A02,028_,Apple2019_Plate3-6_PM1,26,G08,GD12,155,161,,,,,155.34,161.42,,,,
FALSE,Box4-5B-206_G09.fsa,Box4-5B-206,None,CU_2019,PM_1_GD12_2019,GS500(-250)LIZ,Apple2019_Plate3-6_PM1_2019-06-19_2,FALSE,FALSE,0,0.81,0804_,A01,036_,Apple2019_Plate3-6_PM1,41,G09,GD12,156,161,,,,,156.49,161.39,,,,
FALSE,Box5-4D-483_G10.fsa,Box5-4D-483,None,CU_2019,PM_1_GD12_2019,GS500(-250)LIZ,Apple2019_Plate3-6_PM1_2019-06-19_2,FALSE,FALSE,0,0.81,0900_,A02,036_,Apple2019_Plate3-6_PM1,41,G10,GD12,158,158,,,,,158.58,158.58,,,,
FALSE,Box4-5C-243_G11.fsa,Box4-5C-243,None,CU_2019,PM_1_GD12_2019,GS500(-250)LIZ,Apple2019_Plate3-6_PM1_2019-06-19_2,FALSE,FALSE,0,0.81,0812_,A01,044_,Apple2019_Plate3-6_PM1,42,G11,GD12,156,161,,,,,156.58,161.48,,,,
FALSE,Box5-4E-497_G12.fsa,Box5-4E-497,None,CU_2019,PM_1_GD12_2019,GS500(-250)LIZ,Apple2019_Plate3-6_PM1_2019-06-19_2,FALSE,FALSE,0,0.81,0908_,A02,044_,Apple2019_Plate3-6_PM1,42,G12,GD12,156,158,,,,,156.57,158.65,,,,
FALSE,Box4-5D-280_G13.fsa,Box4-5D-280,None,CU_2019,PM_1_GD12_2019,GS500(-250)LIZ,Apple2019_Plate3-6_PM1_2019-06-19_2,FALSE,FALSE,0,0.81,0820_,A01,052_,Apple2019_Plate3-6_PM1,57,G13,GD12,155,161,,,,,155.34,161.4,,,,
FALSE,Box5-4F-526_G14.fsa,Box5-4F-526,None,CU_2019,PM_1_GD12_2019,GS500(-250)LIZ,Apple2019_Plate3-6_PM1_2019-06-19_2,FALSE,FALSE,0,0.81,0916_,A02,052_,Apple2019_Plate3-6_PM1,57,G14,GD12,156,163,,,,,156.52,162.67,,,,
FALSE,Box4-5E-303_G15.fsa,Box4-5E-303,None,CU_2019,PM_1_GD12_2019,GS500(-250)LIZ,Apple2019_Plate3-6_PM1_2019-06-19_2,FALSE,FALSE,0,0.81,0828_,A01,060_,Apple2019_Plate3-6_PM1,58,G15,GD12,158,163,,,,,158.52,162.61,,,,
FALSE,Box5-4G-551_G16.fsa,Box5-4G-551,None,CU_2019,PM_1_GD12_2019,GS500(-250)LIZ,Apple2019_Plate3-6_PM1_2019-06-19_2,FALSE,FALSE,0,0.81,0924_,A02,060_,Apple2019_Plate3-6_PM1,58,G16,GD12,155,156,,,,,155.35,156.52,,,,
FALSE,Box4-5F-329_G17.fsa,Box4-5F-329,None,CU_2019,PM_1_GD12_2019,GS500(-250)LIZ,Apple2019_Plate3-6_PM1_2019-06-19_2,FALSE,FALSE,0,0.81,0836_,A01,068_,Apple2019_Plate3-6_PM1,73,G17,GD12,155,155,,,,,155.39,155.39,,,,
FALSE,Box5-4H-580_G18.fsa,Box5-4H-580,None,CU_2019,PM_1_GD12_2019,GS500(-250)LIZ,Apple2019_Plate3-6_PM1_2019-06-19_2,FALSE,FALSE,0,0.81,0932_,A02,068_,Apple2019_Plate3-6_PM1,73,G18,GD12,156,161,,,,,156.46,161.41,,,,
FALSE,Box4-5G-359_G19.fsa,Box4-5G-359,None,CU_2019,PM_1_GD12_2019,GS500(-250)LIZ,Apple2019_Plate3-6_PM1_2019-06-19_2,FALSE,FALSE,0,0.81,0844_,A01,076_,Apple2019_Plate3-6_PM1,74,G19,GD12,156,161,,,,,156.56,161.46,,,,
FALSE,Box5-5A-417_G20.fsa,Box5-5A-417,None,CU_2019,PM_1_GD12_2019,GS500(-250)LIZ,Apple2019_Plate3-6_PM1_2019-06-19_2,FALSE,FALSE,0,0.81,0940_,A02,076_,Apple2019_Plate3-6_PM1,74,G20,GD12,161,166,,,,,161.41,165.53,,,,
FALSE,Box4-5H-381_G21.fsa,Box4-5H-381,None,CU_2019,PM_1_GD12_2019,GS500(-250)LIZ,Apple2019_Plate3-6_PM1_2019-06-19_2,FALSE,FALSE,0,0.81,0852_,A01,084_,Apple2019_Plate3-6_PM1,89,G21,GD12,156,166,,,,,156.38,165.44,,,,
FALSE,Box5-5B-450_G22.fsa,Box5-5B-450,None,CU_2019,PM_1_GD12_2019,GS500(-250)LIZ,Apple2019_Plate3-6_PM1_2019-06-19_2,FALSE,FALSE,0,0.81,0948_,A02,084_,Apple2019_Plate3-6_PM1,89,G22,GD12,161,197,,,,,161.38,197.42,,,,
FALSE,Box4-6A-162_G23.fsa,Box4-6A-162,None,CU_2019,PM_1_GD12_2019,GS500(-250)LIZ,Apple2019_Plate3-6_PM1_2019-06-19_2,FALSE,FALSE,0,0.81,0860_,A01,092_,Apple2019_Plate3-6_PM1,90,G23,GD12,155,161,,,,,155.38,161.52,,,,
FALSE,Box5-5C-472_G24.fsa,Box5-5C-472,None,CU_2019,PM_1_GD12_2019,GS500(-250)LIZ,Apple2019_Plate3-6_PM1_2019-06-19_2,FALSE,FALSE,0,0.81,0956_,A02,092_,Apple2019_Plate3-6_PM1,90,G24,GD12,156,156,,,,,156.43,156.43,,,,
FALSE,Box6-C9-118_H01.fsa,Box6-C9-118,None,CU_2019,PM_1_GD12_2019,GS500(-250)LIZ,Apple2019_Plate3-6_PM1_2019-06-19_2,FALSE,FALSE,0,0.81,0964_,B01,004_,Apple2019_Plate3-6_PM1,9,H01,GD12,155,161,,,,,155.38,161.49,,,,
FALSE,Box8-C6-1038_H02.fsa,Box8-C6-1038,None,CU_2019,PM_1_GD12_2019,GS500(-250)LIZ,Apple2019_Plate3-6_PM1_2019-06-19_2,FALSE,FALSE,0,0.81,1060_,B02,004_,Apple2019_Plate3-6_PM1,9,H02,GD12,159,161,,,,,159.47,161.5,,,,
FALSE,Box6-E1-120_H03.fsa,Box6-E1-120,None,CU_2019,PM_1_GD12_2019,GS500(-250)LIZ,Apple2019_Plate3-6_PM1_2019-06-19_2,FALSE,FALSE,0,0.81,0972_,B01,012_,Apple2019_Plate3-6_PM1,10,H03,GD12,155,161,,,,,155.43,161.51,,,,
